,User,Date Created,Number of Likes,Source of Tweet,Tweet
118,Derek_fisher02,2022-12-31 21:48:27+00:00,0,Twitter Web App,@omotoyositysi @GRVlagos visit this handle master @Ojimadi
119,Derek_fisher02,2022-12-31 21:47:26+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos haha, ok I have heard you when you have time visit this handle and see for yourself hmm @Ojimadi all the things obi did ok bro"
120,omotoyositysi,2022-12-31 21:46:16+00:00,0,Twitter for Android,"@Derek_fisher02 @GRVlagos Rest ur case o, bcos u also know you can't defend ur claim. If u want to employ someone, his resume must be considered which's why I keep asking what obi did as a gov to think we should vote him as our president? If u can't point anything then rest your case sir it's not valid."
121,omotoyositysi,2022-12-31 21:43:36+00:00,0,Twitter for Android,"@Derek_fisher02 @GRVlagos Yes obi didn't complete that complex. U dont even know what u are saying, I know anambra first hand, u are only reading it. U still didn't answer my question but I know u wouldn't answer it though."
122,Derek_fisher02,2022-12-31 21:40:34+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos you say no be him you want lol. you need to find what makes you happy, Tinubu will not give your a nigeria of your dreams Obi will and if you like argue till tomoroow in your heart you know Peter obi is a good man you just can not believe it. I rest my case"
123,Derek_fisher02,2022-12-31 21:40:06+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos he said obi did not complete it, lol this man you get plenty propaganda oo... make i leave you with your tinubu, your tinubu that is a drug lord, collects up to 1 billion in assets and money from lagos as pension. Obi is not collecting any pension from the state."
124,Derek_fisher02,2022-12-31 21:36:04+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos I have lived in anambra, forget these pictures you are sharing, I have also lived in lagos, lagos is a jungle forget anything, if I dey share the real lagos pictures with you, you go run. I wish you well in your quest to vote Tinubu."
125,InnocentElvis1,2022-12-31 20:48:11+00:00,0,Twitter for Android,@GRVlagos I'm voting you in all honesty.
126,omotoyositysi,2022-12-31 20:45:51+00:00,0,Twitter for Android,"@Derek_fisher02 @GRVlagos U have never been to anambra bro, dont say what u were told. Obi didn't build 1 school, obi build the heart foundation surgery complex but didn't complete it obiano did, givin out buses is an achievement, buying from innoson is good for our economy nd obi his not the only one. https://t.co/qVgo1E9rgk"
127,GodOfWar1759,2022-12-31 20:41:09+00:00,0,Twitter for Android,@GRVlagos Lagosians it's our duty to stop APC at the polls by voting GRV......
128,omotoyositysi,2022-12-31 20:35:17+00:00,0,Twitter for Android,"@Derek_fisher02 @GRVlagos Fuel is sold in my area for 240 but in NNPC nd total 169, I didnt vote for APC in 2015 if u remember I said I was serving in anambra 2014 to 2015s o u knw what that means.

U dont even know the formation of APC I guess that's why u keep saying tinubu sold apc to me. Use ur google"
129,Calebupdate45,2022-12-31 20:20:44+00:00,1,Twitter for iPhone,"@GRVlagos Sir , please , why didn’t I see you at the youth Dialogue meeting at Lagos ,,,??"
130,IPoweide,2022-12-31 20:20:44+00:00,0,Twitter for Android,@GRVlagos @FS_Yusuf_ Amen
131,OluwakayodeKomo,2022-12-31 20:10:44+00:00,0,Twitter for Android,"@ahmed_johnsn @ayemojubar @inecnigeria @festokoye2003 @EU_SDGN @EUinNigeria @USinNigeria @EiENigeria @ruffydfire @seunokin @DSamsonItodo @ineclagos @GRVlagos Most Nigerians are not well informed,hence the reason Fake News circulate easily and believed by many.
INEC office is just one ,out of the numerous offices (especially of Federal parastatals)  housed inside the secretariat of the Local GOVERNMENT, not secretariat of a party."
132,MakataHenry,2022-12-31 20:08:45+00:00,6,Twitter for Android,"@GRVlagos GRV is a good man and he is fit to make a good Governor for the people of a Lagos state. This is man that has shown capacity in his daily walk. GRV is a man of humility, Peace and love. Lagos needs to be free from the oppressors who wants to keep oppressing the people of Lagos."
133,tskeno,2022-12-31 20:08:13+00:00,4,Twitter for iPhone,@GRVlagos Happy New Year GRV. You’ve just got to up your game in campaign. You’ll win the Lagos governorship election. The election in Lagos is between LP and APC. PDP is already in the mud (and unserious in Lagos) while APC is being decimated by Obidients. Quote me!
134,thebbbuzz,2022-12-31 20:07:39+00:00,0,Twitter Web App,"Didn't know police patrol vehicles are not supposed to buy fuel from filling stations.
@GRVlagos can you enlighten us.
https://t.co/XesSAyAEeQ"
135,OluwakayodeKomo,2022-12-31 20:05:18+00:00,0,Twitter for Android,"@itsweglobe @ayemojubar @Nkemchor_ @inecnigeria @festokoye2003 @EU_SDGN @EUinNigeria @USinNigeria @EiENigeria @ruffydfire @seunokin @DSamsonItodo @ineclagos @GRVlagos You people just keep tweeting like kids.
Is Tinubu in-charge of INEC?
How did you conclude that all these people are voting for the opposition and none is voting for Tinubu?
Is Tinubu also responsible for the difficulties people face at INEC offices Abuja, Benin or P/Harcourt?"
136,emmyotse262,2022-12-31 20:04:08+00:00,1,Twitter for Android,@GRVlagos @FS_Yusuf_ Happy new our own blood
137,OluwakayodeKomo,2022-12-31 20:02:04+00:00,0,Twitter for Android,"@ayemojubar @inecnigeria @festokoye2003 @EU_SDGN @EUinNigeria @USinNigeria @EiENigeria @ruffydfire @seunokin @DSamsonItodo @ineclagos @GRVlagos This is very appalling.
INEC need a modern method of doing all these."
138,Derek_fisher02,2022-12-31 19:56:36+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos you bring soludo who does not know anything into this 🤣. That is why i said you need more light on Peter Obi; let me help you 
Obi built hospitals, schools, give out buses, anambra has d best road network in Nigeria, He supported Innosons motors, Pls no compare tinubu n obi pls."
139,iPrinceSaviour,2022-12-31 19:55:50+00:00,0,Twitter for Android,@GRVlagos #GbadeboIsBetter  #Gbadebo4GovernorLagos
140,Derek_fisher02,2022-12-31 19:50:55+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos But he sold buhari to you and you voted for him, you want to compare jonathan who left fuel at 160 to someone who sells it at N270 , bag of rice 8k now50k this guy dey try now, when u dey argue. Buhari spent 8 years 8 years, jonathan spent 4 years why are you doing like this now"
141,TheRealA_J,2022-12-31 19:41:37+00:00,1,Twitter for Android,"@GRVlagos The Governor.
It's possible come 2023. Amen."
142,movingtrain01,2022-12-31 19:35:28+00:00,2,Twitter for iPhone,@GRVlagos Happy new year my incoming governor 💯💥🎁
143,KingUzor3,2022-12-31 19:35:01+00:00,0,Twitter for Android,@GRVlagos ❤️❤️🙏
144,robinvandami,2022-12-31 19:30:16+00:00,1,Twitter for iPhone,@GRVlagos Gbadebo ma worry. Ma dibo fun e. Emi Ati Awon ore mi.
145,lady_kusturica,2022-12-31 19:23:18+00:00,5,Twitter for Android,@GRVlagos 💯 possiblities 👌 https://t.co/mQPM2SAmv0
146,Jogwoba2,2022-12-31 19:22:33+00:00,0,Twitter for Android,@GRVlagos @FS_Yusuf_ You don't have a Deputy Governorship candidate?
147,omotoyositysi,2022-12-31 19:19:41+00:00,0,Twitter for Android,@Derek_fisher02 @GRVlagos The only time fuel went down in nigeria was during yaradua tenure so what's your point. The obi u want to sell to us was part of Jonathan regime that increase fuel price January 2 when igbos travel for festive season but you didn't call him out. I didnt say buhari did well also.
148,omotoyositysi,2022-12-31 19:15:57+00:00,0,Twitter for Android,"@Derek_fisher02 @GRVlagos Your political strategy is funny, aside the sabmiller and the hotel he didn't complete pls tell me which other job he created. Tinubu created 18 institutions, 37LCDAs, 43PHC, brought BRT, introduce PSPs waist management etc imagine the num this institutions will employ. https://t.co/ZriYaxg2ZG"
149,omotoyositysi,2022-12-31 19:11:29+00:00,0,Twitter for Android,"@Derek_fisher02 @GRVlagos nigeria problem started from 2015, I have not even brought point, I'm just defending &amp; pointing out ur jokes. So u can see how you sound.i'm not suffering either and that point of he brought Buhari must be funny to u, Buhari that has been contesting since 2003 with over 12m vote."
150,theloneElf,2022-12-31 19:05:27+00:00,0,Twitter for Android,"@GRVlagos Mark 15:8 And the multitude crying aloud began to desire him to do as he had ever done unto them.
Mark 15:12-13 And Pilate answered and said again unto them, What will ye then that I shall do unto him whom ye call the King of the Jews? And they cried out again, Crucify him."
151,afrisagacity,2022-12-31 18:56:13+00:00,34,Twitter for iPhone,"As we enter this new year, let's enter with hope not with fear. let's embrace the amazing POssibilities the new year will bring, with your votes

A Lagos for all is POssible.Happy New Year, may it be our most Positively transformational year yet!

-Powerful message from @GRVlagos https://t.co/UmpypGCX3d"
152,Codename_Mikey,2022-12-31 18:42:13+00:00,1,Twitter for Android,"@Michael_Chidike @DrFolaseye @inecnigeria @GRVlagos It's not the 'possibility' it's the 'eventuality' that they lose. Can't you see Sanwo making promises and rushing projects just to show that he's working?
My fear is just the OBIdients that will fall for scam Sanwo is pulling"
153,solutionpaul,2022-12-31 18:35:54+00:00,8,Twitter Web App,"@GRVlagos My next governor, first thing i want u to do when you win is repair the trust between igbos and yorubas."
154,Derek_fisher02,2022-12-31 18:33:58+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos Fuel cost u want tinubuAPC, that is why i said u need to wash your head in the river"
155,Derek_fisher02,2022-12-31 18:33:44+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos I have said this before, go and look at anambra 8 years after he left it, he provided jobs and left money for his predecessor, sadly people were greedy like tinubu and co who should be with their grandkids, but you has a young man wants him no be juju be that."
156,cheebyke,2022-12-31 18:31:53+00:00,12,Twitter for Android,Countdown to year 2023. The year Lagosians and Nigerians will take over their state and country through @GRVlagos &amp; @PeterObi by God's grace.
157,Derek_fisher02,2022-12-31 18:30:45+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos He brought in Buhari, so na him spoil am, all his slots spoil am, from fashola to rauf to lai to senators to house of reps : gbaja and many others. my bro, i am not suffering at all, if you want tinubu becos he is ur kingsman vote am twice. You are not bring points"
158,omotoyositysi,2022-12-31 18:20:15+00:00,0,Twitter for Android,"@Derek_fisher02 @GRVlagos Because tinubu was your president in the past, even Peter obi had gotten an appointment from fed gov as the head of economy council under Jonathan but what did he do with such portfolio? Tinubu that has only govern lagos and was a past senetor in lagos in 1993 spoil nig. 😀😀😀"
159,anorue_chioma,2022-12-31 18:17:51+00:00,0,Twitter for Android,"@toyosi2405 @GodfredIkpeme @GRVlagos No u hear urself speak
Dunce"
160,omotoyositysi,2022-12-31 18:17:39+00:00,0,Twitter for Android,"@Derek_fisher02 @GRVlagos How does this translate to my question, you point out what you call good governance and I ask which state is paying such or any in south east or Nigerian, u result to insult. I do not have energy for fight if u no fit argue constructively pls take your L and move on sir."
161,Dannitrillions,2022-12-31 18:13:19+00:00,8,Twitter for Android,"@GRVlagos I will pray for you tonight.. PETER OBI DATTI's case is settled...The race is not to the swift neither the battle to the strong,by strength you cannot prevail but God will do a miracle through you but You must work for a better Western NIGERIA after you win...God speed GRV!!!"
162,anorue_chioma,2022-12-31 18:11:29+00:00,0,Twitter for Android,@GRVlagos That is actually wat we need a president that's indebted to the people 💯
163,DestinyMOChiji4,2022-12-31 18:08:54+00:00,2,Twitter for Android,"@GRVlagos You are celebrated brother.

I wish am in Lagos.. I will do what ever it takes to support you..but all the same..God will see you through this battle."
164,newsupdatewitIJ,2022-12-31 18:08:09+00:00,4,Twitter for Android,@GRVlagos 2023 is the Year the Lord has decided to set Lagos and Nigeria free from APC and evil politicians.
165,Philip_Okongene,2022-12-31 18:04:15+00:00,4,Twitter for Android,@GRVlagos A new Nigeria is POssible💕
166,steevekingpin,2022-12-31 18:02:57+00:00,2,Twitter for Android,@GRVlagos A New Nigeria is POssible
167,GRVlagos,2022-12-31 18:00:46+00:00,4440,Twitter for Android,"As we enter this new year, let's enter with hope not with fear. let's embrace the amazing POssibilities that with your votes, the new year will bring. 
A Lagos for all is POssible.Happy New Year, may it be our most Positively transformational year yet!!!
Sincerely, 
Gbadebo. https://t.co/JbimEMhpzq"
168,Derek_fisher02,2022-12-31 17:34:38+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos My guy Nigeria is too wealthy, I mean to wealthy not to be bigger than any country, na people like Tinubu kill am..."
169,Derek_fisher02,2022-12-31 17:33:34+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos haha, we all are fighting for good governance. Anambra was made whole by Peter Obi ask around, if you want Tinubu and co, that is your choice bro. I hope they are paying you sha, if they are not baba mi, go and wash your head for river, becos you might be under a spell."
170,midemide1,2022-12-31 17:17:31+00:00,0,Twitter for Android,@AdeyeniYesufu @GRVlagos https://t.co/t7TNehhIjJ
171,Onyia_ImageLB,2022-12-31 17:13:15+00:00,0,Twitter for Android,"@fimiletoks When the kids finish primary, secondary and maybe University.
Then join a protest someday, get short; he would act like 'kilo kan mi'

Let's be guided.
Most youths in Lasgidi rejects APC, are scared of the PDP defector (Mr Lagos for Lagos), but prefer @GRVlagos via  @NgLabour"
172,Beckvibes2,2022-12-31 17:00:19+00:00,1,Twitter for Android,"@JamiuAlapo @jorlanchi @GRVlagos No room for thieves come 2023.... Enough of the exploitation. As for u, shame go finish u."
173,Beckvibes2,2022-12-31 16:58:45+00:00,1,Twitter for Android,"@JamiuAlapo @jorlanchi @GRVlagos Shame unto u, charge and bill lawyer... Na here u get mouth, men with no certificates are disobeying your so called orders. Tout! Am sure all ur sons are Agporos, like father like sons... God forbid BATthing."
174,Origbemija001,2022-12-31 16:54:56+00:00,0,Twitter for Android,"@doniwuh @GRVlagos Must you lie over everything? How did they know you are an ""ObiDient"".... I'm supporting the same man you support but this ur lie stinks"
175,omotoyositysi,2022-12-31 16:48:42+00:00,0,Twitter for Android,"@Derek_fisher02 @GRVlagos If that's good governance to you then what happened in your region, why are you not paid, why have u not experience good governance from Peter obi down to the rest of the governors past or present. I do not have any issue with igbo i only said what I saw, it doesn't mean dislike."
176,omotoyositysi,2022-12-31 16:39:21+00:00,0,Twitter for Android,@Derek_fisher02 @GRVlagos You didn't consider America also giving such amount to their citizens because they are the strongest economy in the world. I dont know how true that is but it must be a standard set up by the UAE federal gov so he should report such claim to FEDG.
177,Derek_fisher02,2022-12-31 16:33:49+00:00,0,Twitter Web App,"@omotoyositysi @GRVlagos all I am saying is you can not know what good governace is unless you are being paid if you  are unemployed. 
change your mind about igbos or anything about tribe. 
I can tell you sanwolu or tinubu will never help yorubas, mark my words"
178,Derek_fisher02,2022-12-31 16:30:58+00:00,0,Twitter Web App,"@omotoyositysi hmm, lol Labour Party is not an igbo party. Let me tell you something @GRVlagos said, he said ur government gives u 1 ram, how do you know you can not have 3 rams? In Dubai, their citizens are given £20,000 each. can sanwolu give you that or has he given you that?"
179,GenerelMudi,2022-12-31 16:11:45+00:00,2,Twitter for Android,"@ayemojubar @Jadcnigeria @inecnigeria @festokoye2003 @EiENigeria @EU_SDGN @EUinNigeria @USinNigeria @DSamsonItodo @ruffydfire @seunokin @GRVlagos @NgLabour A family friend got his after two days morning till dark, the second day he went there before 7am and came back late in the night. He was unreachable because his phones were dead.

The strategy is frustrated people ."
180,ComradeAjikanle,2022-12-31 16:03:02+00:00,1,Twitter for iPhone,"@GRVlagos If PDP give u ticket, I know u will never support obi… Dey whine ur followers oooh, I know u go still come back to PDP and u go collect"
181,arobenzene,2022-12-31 15:39:17+00:00,1,Twitter for Android,"@piemannerz @rebuildinglagos @GRVlagos We dont want bode George

You people could have sticked with Salvador"
182,charleschigaem2,2022-12-31 15:26:29+00:00,0,Twitter for Android,@ayemojubar @inecnigeria @festokoye2003 @EU_SDGN @EUinNigeria @USinNigeria @EiENigeria @ruffydfire @seunokin @DSamsonItodo @ineclagos @GRVlagos What is @inecnigeria  doing about this? Why not employ more hands if you're having a manpower issue? Why frustrate the people?
183,Michael_Chidike,2022-12-31 15:17:51+00:00,0,Twitter for Android,"@Codename_Mikey @DrFolaseye @inecnigeria The biggest fear for APC in Lagos is possibility of massive voter turnout for @GRVlagos in the governorship election. They don't want to imagine a ""small boy"" defeating due to massive votes of LP supporters. 

Please Obidients let's do this for the liberation of the nation!"
184,omotoyositysi,2022-12-31 15:14:18+00:00,1,Twitter for Android,"@GRVlagos I think d manner at which I try to correct ur analysis on police reform is wrong &amp; I own up to my stupidity, pls forgive my manners 🙏, I let my emotions override my sense of reasoning.

I still do not agree with ur brilliant ideas  but I can do better by criticizing in love."
