,User,Date Created,Number of Likes,Source of Tweet,Tweet
2414,ogbenibabalola,2022-12-30 19:27:05+00:00,21,Twitter for Android,"@LeonardoOkojie @jidesanwoolu Experience has shown that anyone who tries to hold a governor to account in SE may find himself in deep trouble. Many of these characters don't want trouble! They just focus elsewhere. What some of them say to Sanwoolu, if they try it with their own govs, they may not survive it!"
2415,Christi16399768,2022-12-30 19:27:03+00:00,0,Twitter for iPhone,@Jezzboyy @jidesanwoolu Good for you. 👏🏼👏🏼
2416,Christi16399768,2022-12-30 19:25:41+00:00,0,Twitter for iPhone,@IbehIloba @jidesanwoolu We reject that curse and any jinx on this project. Every evil thoughts is canceled by fire.
2417,_smohle,2022-12-30 19:25:30+00:00,0,Twitter for iPad,@sopssy12 @lagosagric1 @StoneMartin____ @jidesanwoolu @drobafemihamzat @Abi_Olusanya @Mr_JAGs @gbenga_omo @akinwale_cfi @FAONigeria @FAO Would 100% automation while over 30% citizens are jobless makes sense?
2418,creatureUSA,2022-12-30 19:25:24+00:00,0,Twitter for Android,@jidesanwoolu Sir is a good job but while do you consider China company for such big project that Will cross rivers ? Unless the give you guarantee of at least 50years
2419,anulus511,2022-12-30 19:24:47+00:00,1,Twitter for Android,@BWLawal @Abiolaaaaaaa @jidesanwoolu I must to follow you...so hilarious 😂 😃 😄
2420,Femi_phinehas,2022-12-30 19:24:27+00:00,1,Twitter for iPhone,@kayode_william @Abiolaaaaaaa @jidesanwoolu You are very correct. The process of learning is a life long process.
2421,Christi16399768,2022-12-30 19:24:07+00:00,1,Twitter for iPhone,"@osmondy01 @jidesanwoolu Your statement is typical of Nigerians, de don’t want to sacrifice anything but wants to enjoy good things. The inconvenience is worth it at the end."
2422,Lan62284759,2022-12-30 19:22:38+00:00,0,Twitter for Android,"@RG_energy @jidesanwoolu Even if I am not a town planner, is there logic with the starting point.... We know too well that govt doesn't do a major project without personal interest.... Which is what this project is all about."
2423,CmjEmeka,2022-12-30 19:22:10+00:00,0,Twitter for Android,@jidesanwoolu Why toll the bridge when lagosians pay so many taxes in different form
2424,Christi16399768,2022-12-30 19:21:38+00:00,0,Twitter for iPhone,@EmmanuelAdukwu @jidesanwoolu Thinking the project and actually starting it is an history made. That’s a big stride. Good job SanwoOlu ❤️❤️❤️
2425,Lawal_____,2022-12-30 19:20:08+00:00,0,Twitter for iPhone,@jidesanwoolu At this point we can be a country lol
2426,Christi16399768,2022-12-30 19:19:26+00:00,0,Twitter for iPhone,@tosin_odunfa @jidesanwoolu You are so funny. The never do wells are the most critics.
2427,Jezzboyy,2022-12-30 19:19:15+00:00,34,Twitter Web App,"@jidesanwoolu If Agric - Ikorodu to Lagos Ibadan express way road construction could take more than 8 yrs since it was flagged off by Ambode and reflagged off by you without any hope of finishing d 1st phase to Isawo, then d 4th mainland bridge wil take eternity to complete. I'm not excited"
2428,ogbenibabalola,2022-12-30 19:19:14+00:00,2,Twitter for Android,@Abyss136 @official_juxkid @jidesanwoolu Read! Read!! Read!!! Please read!
2429,lsd_aob,2022-12-30 19:18:01+00:00,0,Twitter for Android,@amundisputed @ddemocrat20 @Mr_JAGs @jidesanwoolu You think we are talking about your miserable father?
2430,k_a_c_h_ii,2022-12-30 19:17:53+00:00,0,Twitter for iPhone,"@jidesanwoolu Hopefully this project will completed in our lifetime.

Small fire incident on Eko bridge has taken over 10months and it’s still not open."
2431,EagleRye,2022-12-30 19:17:52+00:00,0,Twitter for Android,"@Lekzyd4 @jidesanwoolu He's already in eternity &amp;your father, mother &amp;family members will soon join him, especially if you let them go hungry tonight because of your stupid pride, and when apc finishes using you and dumps you like the dog you are. Pride comes before a fall you dunce, collect the 2k."
2432,ifeanyi___,2022-12-30 19:17:33+00:00,0,Twitter for iPhone,@jidesanwoolu Uselessss governor
2433,BashirIbraheem3,2022-12-30 19:17:30+00:00,1,Twitter for iPhone,"@AccScents @jidesanwoolu We are working on it, extraordinary things we are doing 🎶…. Extraordinary things we are doing 🎶x2 Ordinary things no dey move us again! Again!"
2434,anas_mundi,2022-12-30 19:17:02+00:00,0,Twitter for iPhone,@MusbaudeenOlowe @jidesanwoolu May Allah help you brother
2435,honatoa,2022-12-30 19:15:55+00:00,1,Twitter for Android,"@blue_skye1 @Emeritus_Tayo1 @HeasslerO @Jenty_Of_Africa @jidesanwoolu Lekan, perhaps your parent made a naming mistake cos ola wan ti fe wo igbo lo. Anyone has the right to ask but if u play it politics then objectively he lost it. My brain is where it shd be but some of u children of hate that can't even do anything for yoursef is here jam talking"
2436,anas_mundi,2022-12-30 19:15:06+00:00,0,Twitter for iPhone,@myraandrews1 @jidesanwoolu This is beautiful Queen. So heartwarming..
2437,MayomiwaF,2022-12-30 19:15:02+00:00,0,Twitter for iPhone,@Letsgonow10 @jidesanwoolu Carter bridge and Eko bridge respectively
2438,EmelieVictor2,2022-12-30 19:14:57+00:00,0,Twitter for Android,@tosinrechel123 @CruzMonte3 @IgweTitus @KemPatriot @officialABAT @jidesanwoolu @OfficialAPCNg Na small pikin dey worry you
2439,Mario9jaa,2022-12-30 19:14:37+00:00,1,Twitter for iPhone,@OyedijoToyese @jidesanwoolu I heard the timeline will be announced on the groundbreaking day which should be before next year’s election..
2440,Mz_Tosyn,2022-12-30 19:13:47+00:00,0,Twitter for iPhone,@BWLawal @Abiolaaaaaaa @jidesanwoolu Bola bring your phone 🙄
2441,Odiliseze,2022-12-30 19:12:47+00:00,3,Twitter for Android,@official_juxkid @jidesanwoolu Little brain!
2442,knowngnman,2022-12-30 19:12:32+00:00,0,Twitter for iPhone,@ObatundeOladapo @jidesanwoolu Lmao… Mf I’m living so well here.. I bet you can’t imagine .. empty head
2443,Sommyboy19,2022-12-30 19:12:24+00:00,1,Twitter for Android,"@jidesanwoolu It is better not to tribalism into this opinions, it will be shocking for you to find out the shocking news of the year. #letloveleads #4thMainlandbridge #lagos"
2444,HenryVanny,2022-12-30 19:12:18+00:00,0,Twitter for iPhone,@BWLawal @Abiolaaaaaaa @jidesanwoolu 😂😂😂
2445,AdisaAbdulrasaq,2022-12-30 19:12:02+00:00,4,Twitter for Android,@official_juxkid @jidesanwoolu Where will the padding come from when the project is PPP?
2446,teeam3d,2022-12-30 19:11:33+00:00,1,Twitter for iPhone,@DadAlexi @SafyBoss @jidesanwoolu @GSLNigeria I’ll just drop this comment here to also learn from his response
2447,BWLawal,2022-12-30 19:11:17+00:00,1,Twitter for iPhone,@nhikkyB @Abiolaaaaaaa @jidesanwoolu Small banter 😜
2448,Christi16399768,2022-12-30 19:11:14+00:00,13,Twitter for iPhone,@official_juxkid @jidesanwoolu The negative is all you see in this laudable project? You didn’t see the beautiful architectural design of the fish and Mere thinking of doing it and actually starting it is a plus to their feather. I salute a group of dreamers who think outside the box n implements. ❤️
2449,knowngnman,2022-12-30 19:11:10+00:00,3,Twitter for iPhone,"@ObatundeOladapo @jidesanwoolu Why would I bring my dad to ur lowlife level? Anyways, my sincere condolences to you on the loss of your dad. All we want is a better country regardless of our political differences"
2450,tosinrechel123,2022-12-30 19:11:01+00:00,0,Twitter for iPhone,@ebonywhyte81 @IgweTitus @KemPatriot @officialABAT @jidesanwoolu @OfficialAPCNg Aye enida..ofo lomi eko se ..ofo lose..iwo eni adanu jatijati…eni ajiri eni ajiko…ur family wey Dey seun in poverty..u Dey hype😂….Onikure..koni beshaun fun e..
2451,BWLawal,2022-12-30 19:10:57+00:00,1,Twitter for iPhone,@GOshokoya @Abiolaaaaaaa @jidesanwoolu All na PPP 🤣
2452,Rich_pips,2022-12-30 19:10:56+00:00,1,Twitter for Android,"@Emeritus_Tayo1 @blue_skye1 @HeasslerO @Jenty_Of_Africa @jidesanwoolu Go and Google it na
Abi are you paralyzed?"
2453,goldendov,2022-12-30 19:10:43+00:00,0,Twitter for Android,@jidesanwoolu Great concept. How long is the construction expected to last?
2454,BWLawal,2022-12-30 19:10:28+00:00,1,Twitter for iPhone,@HenryVanny @Abiolaaaaaaa @jidesanwoolu I buy am ni o. Plis 🤣
2455,knowngnman,2022-12-30 19:09:33+00:00,0,Twitter for iPhone,@SucessTayo @jidesanwoolu Na your papa need help pass😂😂😂
2456,JckMent,2022-12-30 19:09:27+00:00,4,Twitter for iPhone,"@AccScents @jidesanwoolu 😂😂😂😂Na you dey think say dem never finish as far as they’re concerned, they’re done. Na to find other baskets dem dey so🤣"
2457,Sommyboy19,2022-12-30 19:09:24+00:00,1,Twitter for Android,@jidesanwoolu H.E. Gov. @jidesanwoolu I must commend your efforts to ensuring that this project starts with the intention to make livelihood better in lagos state. We hope that the 4years will be 4years. We lagosians are so happy.
2458,OyedijoToyese,2022-12-30 19:09:11+00:00,2,Twitter for iPhone,"@jidesanwoolu @Mario9jaa This is going to be massive and it is a very laudable development.

What will be the timeline for completion?"
2459,ebonywhyte81,2022-12-30 19:07:57+00:00,1,Twitter for iPhone,"@tosinrechel123 @IgweTitus @KemPatriot @officialABAT @jidesanwoolu @OfficialAPCNg Awon family ee ni oloriburuku, if only you can achieve what what the least poor rat in my family had achieved,it could had been better … osiwin eniyan, ara ma san pa ee ati awon ebi ni agbara orunmila … tueee kori bee fun ee ,Ase n’tedumare"
2460,BashirIbraheem3,2022-12-30 19:06:13+00:00,0,Twitter for iPhone,@BlaqBarrister @jidesanwoolu Weh ya own? Na only tiff tiff una sabi!
2461,DadAlexi,2022-12-30 19:06:11+00:00,12,Twitter for Android,@SafyBoss @jidesanwoolu I am private school educationist with @GSLNigeria who pays his tax directly through my HR team. I hope you don't get me wrong by asking the question. I am just a law abiding citizen who needs more enlightenment.
2462,Folaborn,2022-12-30 19:05:31+00:00,0,Twitter for Android,@jidesanwoolu Ikorodu soon to be a mega city. Real estate investment will be a huge market there.
2463,Sommyboy19,2022-12-30 19:05:21+00:00,0,Twitter for Android,"@jidesanwoolu The odds that stopped this project from happening then, might be responsible for the delay of those 5000 blue buses for commercial purposes, well how does it even relate smh. 

Why took so long to commence such a laudable project, Do lagosians deserve such sufferings? Smh https://t.co/kauEZZI87u"
2464,HenryVanny,2022-12-30 19:04:54+00:00,2,Twitter for iPhone,@BWLawal @Abiolaaaaaaa @jidesanwoolu and you Dey verified ooo 😭😂
2465,a_kumapayi,2022-12-30 19:04:24+00:00,0,Twitter for Android,@Ope_Joshua @BWLawal @Abiolaaaaaaa @jidesanwoolu PPP is Private Public Partnership where govt and private investors come together on a project
2466,our9ja,2022-12-30 19:04:22+00:00,0,Twitter for Android,@Abiolaaaaaaa @jidesanwoolu Public-Private Partnerships
2467,GOshokoya,2022-12-30 19:04:10+00:00,0,Twitter Web App,"@BWLawal @Abiolaaaaaaa @jidesanwoolu You must be comedian, so hilarious, loool papa pass papa ko papa press papa ni.....loool"
2468,SucessTayo,2022-12-30 19:04:01+00:00,1,Twitter for iPhone,@ObatundeOladapo @knowngnman @jidesanwoolu You meant the guy is low key frustrated being… so Im not the only one niticed dis 😂😂😂
2469,NpoReports,2022-12-30 19:03:42+00:00,0,Twitter for iPhone,New Year: Sanwo-Olu Approves Release of 104 Inmates https://t.co/GR5wRFjBz9 @jidesanwoolu #Inmates
2470,Lekzyd4,2022-12-30 19:03:21+00:00,0,Twitter for Android,@EagleRye @jidesanwoolu Use that money to feed your father!
2471,Victor86133754,2022-12-30 19:02:15+00:00,2,Twitter for Android,"@Damola83 @HeasslerO @jidesanwoolu Because he supports LP, he must come from the East, and can't asked questions as regard how his tax is being used. What a shallow mindset."
2472,a_kumapayi,2022-12-30 19:02:01+00:00,0,Twitter for Android,@BWLawal @Abiolaaaaaaa @jidesanwoolu PPP is private public partnership in which govt and private investors are to chip in on a project
2473,Sommyboy19,2022-12-30 19:01:44+00:00,0,Twitter for Android,"@jidesanwoolu Lagos State Government on Friday said the proposed construction of the Fourth Mainland Bridge project that will gulp a whooping $2.5billion will be completed in 2027. 

I understand that structural equipments might have gone up, the differences smh
https://t.co/J7vlGZd2UP https://t.co/UHj6KNJSdf"
2474,Kaymarch6,2022-12-30 19:01:39+00:00,5,Twitter for Android,@LeonardoOkojie @jidesanwoolu It's a shame really my brother. I cry for my state
2475,ObatundeOladapo,2022-12-30 19:01:32+00:00,14,Twitter for iPhone,@knowngnman @jidesanwoolu It’s wretched sons of wretched dirty slaves like you that regard living in the USA as prayers answered. Those are places people like us go and we are served by those who you lick their bumbums. You’ll grow old and useless to yourself and won’t be better than your mates based here
2476,SucessTayo,2022-12-30 19:00:50+00:00,1,Twitter for iPhone,@knowngnman @MdShakur @jidesanwoolu Can u see ur life outside ? 😂😂😂
2477,Kaymarch6,2022-12-30 19:00:29+00:00,0,Twitter for Android,"@jidesanwoolu If and when completed, this will be a huge relief to the Lagos people that ply the island route. But when will it  commence and when is it expected to be completed?"
2478,richefe4u,2022-12-30 19:00:28+00:00,0,Twitter for Android,@iambabatunde7 @femigbaja @jidesanwoolu This one don high again
2479,akerele_s,2022-12-30 19:00:27+00:00,32,Twitter for Android,"Look at this none factor, Mr: no achievements,Guy man 419 @_dinomelaye Tinubu is not your mate in everything. You are not on the level of @officialABAT disciple @tundefashola @jidesanwoolu, etc. @GovWike is not your mate in everything. Dino,u are just a noise maker @KemPatriot https://t.co/BAMT9VsAHk"
2480,a_kumapayi,2022-12-30 19:00:00+00:00,0,Twitter for Android,@jidesanwoolu Project without due process like one line rail that took almost 10 years to deliver abi ?
2481,SucessTayo,2022-12-30 18:59:49+00:00,0,Twitter for iPhone,@_feminator @knowngnman @jidesanwoolu 😂😂😂
2482,josh__tntl,2022-12-30 18:59:39+00:00,0,Twitter for Android,"@BrightAgholor @jidesanwoolu That road is not in a good shape. 
The oreyo/igbelara road down to NEPA still under construction"
2483,Sommyboy19,2022-12-30 18:58:55+00:00,0,Twitter for Android,"@jidesanwoolu The Lagos State government, on Friday, announced CCECC-CRCCIG Consortium the preferred bidder for its long proposed Fourth Mainland Bridge.

Some years after, finally the file was reopened again. 

https://t.co/F2Fc7fL68i https://t.co/kr79cT2dkp"
2484,JoeJoeSegun,2022-12-30 18:58:48+00:00,0,Twitter Web App,"Thank you, @followlasg &amp; @jidesanwoolu, for selecting the preferred bidder for the 4MB. We eagerly and excitedly anticipate the groundbreaking.

Gov. Sanwo-Olu has proven to be a courageous, dedicated and honest leader. We are blessed to have him.

#ForAGreaterLagos #SanwoAgain"
2485,JayVice8,2022-12-30 18:58:25+00:00,0,Twitter for Android,@jidesanwoolu Where una dey build all this bridges dey go..abi una wan cross red cross sea https://t.co/ON94dFzEIb
2486,milolaade,2022-12-30 18:58:18+00:00,0,Twitter for Android,There was a time I said it that this present government we have in Lagos State is wasteful and then I thought I was wrong as well but I am 120% sure that this present government of @jidesanwoolu is wasteful.
2487,Ugbedehenry1,2022-12-30 18:57:56+00:00,0,Twitter for Android,@duce_official @jidesanwoolu I was wondering how old I will be when this project will be completed.
2488,OgbeniIgbalaye,2022-12-30 18:57:47+00:00,0,Twitter for Android,@jidesanwoolu @oladeepour Bebe nlo 🙌🙌🙌
2489,Sommyboy19,2022-12-30 18:56:52+00:00,0,Twitter for Android,"@jidesanwoolu The Commissioner for Works Mr. Adebowale Akinsanya,Wednesday , announced the planned commencement date for the bridge in his address at the 2018 Ministerial briefing in Alausa, Ikeja, to mark the third anniversary of Governor Akinwunmi Ambode in office.

https://t.co/dIG2brix9k"
2490,OLLEB_,2022-12-30 18:56:36+00:00,1,Twitter for iPhone,@jidesanwoolu @Opla_24
2491,NairaShola,2022-12-30 18:56:00+00:00,0,Twitter for Android,@BWLawal @Abiolaaaaaaa @jidesanwoolu You are evil...
2492,DSmarteli,2022-12-30 18:55:25+00:00,1,Twitter for Android,"@jidesanwoolu I don't know if it's a lot to ask cos really I appreciate these efforts, it takes love of one's land to make these happen but is it also structurally and financially possible to make it bi-modal, if yes, why not? 
Eko oni baje ooo"
