,User,Date Created,Number of Likes,Source of Tweet,Tweet
2272,EniyeAmeze,2022-11-27 21:49:53+00:00,0,Twitter for Android,@Abdulhafeez_92 @frankobisike @tajudine2013gm2 @officialjandor You guys like disunity too much. What has tribe got to do with this tweet now?
2273,joyforever74,2022-11-27 21:45:30+00:00,0,Twitter for Android,@GMuyideen @trafficbutter @officialjandor What part of Lagos do you live?
2274,HonDaniel23,2022-11-27 21:42:54+00:00,0,Twitter for iPhone,"@sirbaloobogero @officialjandor He said markets across Lagos, you mentioned That you're in computer village and then called him a liar.
You could have asked more questions or even verified before coming here.
But no, you decided he lied.
Have you seen Oyingbo, Yaba, etc?
Please take it easy"
2275,perezito98,2022-11-27 21:42:28+00:00,0,Twitter for Android,@banjiakinleye @officialjandor Thunder fire you there with ur dirty honor. Is by force to honor a useless sick criminal? This kind thing nor go fit happen for delta state. We go turn the state upside down. U guys should keep turning urselves into slaves for them. Fools
2276,Chidoswagzz25,2022-11-27 21:39:00+00:00,1,Twitter for Android,@bola_jaytows @officialjandor The one AMBODE did¿.. which TINUBU blocked from second tenure..😏
2277,storacares25,2022-11-27 21:29:02+00:00,0,Twitter for Android,@ola_peter @Sunkyjay @offor2000 @AsiwajuEkoo @officialjandor Kpele patient of Yaba left.
2278,GMuyideen,2022-11-27 21:20:53+00:00,0,Twitter for Android,"@joyforever74 @trafficbutter @officialjandor I can see, tell us what he jandor or what do you call him had manged that made you think he can successfully manage Lagos"
2279,shehu_mahdi,2022-11-27 21:16:44+00:00,1,Twitter for Android,"@officialjandor You denied people their means to daily livelihood and thunk they https://t.co/PdLYUJWAmc for BAT. That is naivity. On election day, every voter is shielded from public view and will vote according to the pain he has been made to suffer on account of Tinubu's desperation and greed"
2280,lamcollins27,2022-11-27 21:14:45+00:00,0,Twitter for Android,@officialjandor Adeleke will equally come to Lagos next year to celebrate with us on your victory as the 16th executive governor insha Allah
2281,JinaduMoshood,2022-11-27 21:05:03+00:00,0,Twitter for Android,@officialjandor Jide what is your problem gan sef?
2282,olayinkaaji11,2022-11-27 21:03:39+00:00,0,Twitter for Android,@officialjandor Lagos 4 Lagos
2283,zungdet,2022-11-27 20:44:47+00:00,0,Twitter for Android,@banjiakinleye @officialjandor Must you then force people before you can extract that so-called honour? Dictator unveiling.
2284,prophettayo,2022-11-27 20:39:45+00:00,0,Twitter for Android,"@officialjandor Èdè mapoorogun
Aji fojojumo lala eso
Aji fojojumo dára bí egbin
People are expecting great things from you, don't fall their hands
Congratulations"
2285,olakhenny,2022-11-27 20:19:15+00:00,2,Twitter for Android,@ade_jissy @DemolaRewaju @officialjandor Breath of fresh air in Lagos is around the corner. By His grace come February 2023.
2286,geemoneiy,2022-11-27 20:15:21+00:00,0,Twitter Web App,@rainvulx @officialjandor Same way the Igbos locked up their shops few months ago to show love to Peter Obi...that's if u know...u go so low to insults it's Ur mantra not surprised
2287,john07jay,2022-11-27 20:14:49+00:00,3,Twitter for Android,"@realFFK This man @officialjandor is @realFFK nightmare.
He is eating the agbado and yam of @officialABAT reason he is spewing filth to gain access to Sanwolu's mula. Yeye wife beater and covetous being.
Correct dude - Jandor https://t.co/wg5vZ0V6My"
2288,john07jay,2022-11-27 20:07:01+00:00,2,Twitter for Android,@realFFK @realFFK I believe with your gutter write up on @officialjandor it is crystal clear you are hungry and the investments made on u by ur parents are total waste. Return the 2b @ChibuikeAmaechi said u cant account for....alatenuje wife beater. https://t.co/muuidziEzK
2289,Yusuf_Dole,2022-11-27 19:47:11+00:00,0,Twitter for Android,@officialjandor The game changer of Lagos
2290,Bolakalegatta35,2022-11-27 19:43:33+00:00,0,Twitter for Android,@officialjandor Success on your head
2291,ola_peter,2022-11-27 19:34:03+00:00,2,Twitter for Android,@Sunkyjay @offor2000 @AsiwajuEkoo @officialjandor @storacares25 Person wey no well
2292,geemoneiy,2022-11-27 19:30:38+00:00,0,Twitter Web App,@rainvulx @officialjandor See I shut down my shop to show love to someone is different from they forced them to shut down their shops. Stop lying 🤣🤣. U still say the entire mushin was shut down ah! On a Sunday and u are lying like this 😂🤣
2293,quawiy_adeyemo_,2022-11-27 19:29:49+00:00,0,Twitter for iPhone,@officialjandor Up next we’ll conquer Lagos next year 🙏🏽😩
2294,ayodeji_obis,2022-11-27 19:12:07+00:00,0,Twitter for Android,@officialjandor I can bet it with you that you won't win a single LG in the whole of Lagos
2295,ogoekiti,2022-11-27 19:07:32+00:00,1,Twitter for Android,@officialjandor Lagos needs a breath of fresh air
2296,efeoghene4god,2022-11-27 19:07:16+00:00,0,Twitter for Android,"@bola_jaytows @officialjandor Ikorodu to Ijebu Ode via Itoikin is very good. Lagosians living in Imota, Ejirin are so grateful to APC."
2297,JosephAkoko5,2022-11-27 18:59:40+00:00,0,Twitter for iPhone,@officialjandor Congratulations
2298,ade_jissy,2022-11-27 18:54:05+00:00,1,Twitter for Android,@prince_oludada @rebuildinglagos @officialjandor Which have you used to debunk it ?
2299,haroladavis,2022-11-27 18:14:28+00:00,0,Twitter for Android,"@AsiwajuEkoo @officialjandor Then be ready to be consumed by the Holy Ghost fire 🔥! In short, I'm starting with you tonight! Get ready!!!"
2300,colkefas,2022-11-27 17:58:04+00:00,0,Twitter for Android,@officialjandor Your turn will come.
2301,colkefas,2022-11-27 17:57:17+00:00,1,Twitter for Android,@KabirOduola @officialjandor @atiku @IAOkowa So SHALL it be.
2302,IbbOkasha,2022-11-27 17:45:28+00:00,0,Twitter for Android,@officialjandor Emole
2303,Debo4449,2022-11-27 17:33:10+00:00,0,Twitter for Android,"@bd_dike @_miimzyy @daviskilalac @AsiwajuEkoo @officialjandor displaying such animalistic behaviour. Obi is not going anywhere, and you can exit this world when he fails. You people normally think you have monopoly of being disrespectful but you are only loudsy with no meaningful effect. You will cry much after Feb."
2304,Debo4449,2022-11-27 17:29:11+00:00,0,Twitter for Android,"@bd_dike @_miimzyy @daviskilalac @AsiwajuEkoo @officialjandor Don't u think something is wrong with the way you are reasoning? Nobody should query u or ur candidate? But u and ur folk can denegrate or disparage anybody because they are less human than you are. You known to be violent and intolerant, yet you don't even shy away from..."
2305,Debo4449,2022-11-27 17:28:27+00:00,0,Twitter for Android,"@bd_dike @_miimzyy @daviskilalac @AsiwajuEkoo @officialjandor Do u realise democracy dictate that u chose and I chose? You are cursing because I don't chose what u chose. You can only be satisfied when who u want is coronated as the king of the country. Election should be cancelled, else you will curse any opposition to your candidate?..."
2306,AkaUwaNile,2022-11-27 16:51:47+00:00,0,Twitter for iPhone,@AshimiOmotola @officialjandor God will deliver all from all these wicked evil men
2307,bd_dike,2022-11-27 16:45:39+00:00,1,Twitter for Android,"@tajudine2013gm2 @wick_hendrix @snowpagne1 @uzeela @officialjandor This should bother us?When more than half of the northern population are beggars around Nigeria?Please for a people who leadership was supposedly handed over to,you are a disgrace and a waste of efforts. You do not have what it takes to develop your own area. You should seek help"
2308,iamawesomeDO,2022-11-27 16:45:35+00:00,0,Twitter for Android,@banjiakinleye @officialjandor Point out one major development he did sir? Just one
2309,bd_dike,2022-11-27 16:35:39+00:00,0,Twitter for Android,@Debo4449 @_miimzyy @daviskilalac @AsiwajuEkoo @officialjandor So you don't fear God again?That you lie with so much impunity Sir!One thing I promise you is that  even if you guys succeed in forcing down this man on us because of the personal benefits and interest. You will not reap the fruit of this labour.His tenure will be your nightmare.
2310,adebo2022,2022-11-27 16:31:52+00:00,0,Twitter for Android,@officialjandor Stop sleeping.. Knock your sleep if you are in dream.. Lagos no be like any state. Lagos is for Apc only till Lagos is developed with heavy security and investigation inbuilt where official cant loot
2311,SaratuLawal11,2022-11-27 16:24:11+00:00,0,Twitter for Android,@officialjandor That is a non issue
2312,LanreAjao1,2022-11-27 16:16:15+00:00,0,Twitter Web App,"@officialjandor @officialjandor We shall celebrate you as well on 29th June, 2023 insha Allah"
2313,AsiwajuEkoo,2022-11-27 16:12:47+00:00,0,Twitter for Android,"@haroladavis @officialjandor I just give u my word, i will visit u soon physically..."
2314,obi_fedrick,2022-11-27 16:10:30+00:00,0,Twitter for Android,"@AsiwajuEkoo @tj_zeez @Kalgo4ATiku @officialjandor U knw dis about ur candidate &amp; u de supporting am, most times wen I c BAT supporters comment I laugh &amp; begin to wonder where una sense de, una go de shade una candidate de think say nah PO una de shade, u now use ur hand compare BAT 2 PO &amp; b truthful 2 ur self who pass, MUGU"
2315,haroladavis,2022-11-27 16:07:26+00:00,0,Twitter for Android,"@AsiwajuEkoo @officialjandor Look at your English just like Ba blu baa man. It's only you that understands yourself. I will come after you spiritually! You think you can threaten the Son of God. This is beyond politics, God wants to take back this country to Nigerians and if you interfere, you go for it."
2316,freeman_ezege,2022-11-27 16:04:55+00:00,0,Twitter for Android,@BikemXchange @yinkafal @ifeanyiakorjuru @officialjandor Why not. APC and tinubu are capable of that
2317,kim_Yagaa,2022-11-27 16:02:51+00:00,2,Twitter for Android,@alhajatohset @officialjandor @jidesanwoolu Read the thread again
2318,kim_Yagaa,2022-11-27 16:01:24+00:00,0,Twitter for Android,@alhajatohset @officialjandor @jidesanwoolu 🙀😯 Ah!
2319,olunwachukwu,2022-11-27 15:38:51+00:00,1,Twitter for Android,"@officialjandor There is somewhere called Agura near Ijede in Ikorodu and people say Tinubu built Lagos...

These places are like forgotten places..."
2320,henryefedickso2,2022-11-27 15:37:21+00:00,0,Twitter for Android,@officialjandor Not considering those trader that if they don't sell for a day them and their families can't eat
2321,nnas1,2022-11-27 15:23:59+00:00,0,Twitter for Android,"@Ola4bode @AMADIOH95551223 @banjiakinleye @officialjandor When TINUBU was in office are you not using kulekule to dispose of the dustbin, is moluwey not operating? During his time he'll put a signpost ""sorry lagosian this is federal Rd"" The new face of Lagos started from fashola. Thanks. Even ambode 4yrs is visible then his."
2322,FOlufisay,2022-11-27 15:18:52+00:00,0,Twitter for Android,@officialjandor Aamen!
2323,LawrenceArchib6,2022-11-27 15:18:45+00:00,5,Twitter for Android,"@officialjandor You're the next!!
Start writing your inauguration speech"
2324,FOlufisay,2022-11-27 15:18:24+00:00,0,Twitter for Android,@officialjandor Congratulations Sir!
2325,jo_ayodele,2022-11-27 15:17:26+00:00,0,Twitter for Android,@officialjandor You think you can come online and just post lies to misinform people so they closed all the market in Lagos to attend rally. And you are so dull that you can't think of how much money LASG get from Markets on a daily. They're not olodo like you they won't joke with market revenue
2326,FOlufisay,2022-11-27 15:17:08+00:00,2,Twitter for Android,@officialjandor May God strengthen you sir!
2327,YinkaWorldwide,2022-11-27 15:00:18+00:00,0,Twitter for Android,Se u dey hear @officialjandor
2328,Ola4bode,2022-11-27 14:58:12+00:00,0,Twitter for Android,@AMADIOH95551223 @nnas1 @banjiakinleye @officialjandor So who created them?
2329,miclite1,2022-11-27 14:51:30+00:00,0,Twitter for Android,@officialjandor So shall yours come too in Lagos. In Jesus name.
2330,AMADIOH95551223,2022-11-27 14:48:53+00:00,0,Twitter for Android,"@Ola4bode @nnas1 @banjiakinleye @officialjandor And for road, even unless as Abia state governor is today Him can still show some road"
2331,AMADIOH95551223,2022-11-27 14:47:20+00:00,0,Twitter for Android,"@Ola4bode @nnas1 @banjiakinleye @officialjandor CBD, LAWMA AND LASEPA was not him other u are right"
2332,Olakisuke20,2022-11-27 14:44:37+00:00,0,Twitter for Android,@officialjandor Must you lie?
2333,Tijaybarry,2022-11-27 14:41:03+00:00,0,Twitter for Android,"@ade_jissy @officialjandor This threatening is getting too much of them,oga ooo, power of incumbency"
2334,stanley_speaks,2022-11-27 14:38:22+00:00,0,Twitter for Android,"@drealtimibaba @realFFK @officialjandor You even had enough. patience and respect, adding ""sir"" in addressing @realFFK, an unproductive idi@t, a political jobber who would run to the next party in power, a disgrace to the nobility his father worked hard for. Someone whose pride is driving him to self-destruct."
2335,Whytefundz1,2022-11-27 14:24:34+00:00,0,Twitter for Android,"@officialjandor Gomina 

Your victory is sure"
2336,abdullah_oke,2022-11-27 14:22:44+00:00,0,Twitter for iPhone,@officialjandor @funkeakindele @BankyW Bro you will win this election inshallah
2337,itsmrzion,2022-11-27 14:17:30+00:00,0,Twitter for Android,"@geemoneiy @officialjandor See what politics turned you into. What's or who are Dem dem? 

And I believe you know what is called ""Fact Checking"". So go to the Markets it affected and get your evidence too. I believe J has his, so get yours &amp; disprove him. That's simply Democratic. Instead of name calling"
2338,Elu45177654,2022-11-27 14:09:53+00:00,0,Twitter for Android,"@banjiakinleye @officialjandor By enforcing me not to go work abi 
Ati wo, ati jagaban #Enigbadu"
2339,Nifemi52,2022-11-27 14:03:28+00:00,4,Twitter for Android,"@officialjandor Congratulation to him and I am also saying this on behalf of my calling that you will also be sworn in as Lagos State Governor
By the Grace of God"
2340,rainvulx,2022-11-27 13:54:50+00:00,0,Twitter for Android,"@geemoneiy @officialjandor U tink ppl dat depends on daily earnings will happily shut down dia biz 4 BAT. Stop pretendi &amp; smell d coffee,d ppl re tired of d oppressor in Lag. I stay close to amu mkt, mushin &amp; d place was shut down.Vid evidences abound but u chose to stick with d lies APC minions r peddling"
